country,year,bond_excess_return,fx_return,bond_excess_return_usd,term_premium_index_local,term_premium_index_usd
Australia,1900,-0.011032126,1.0000315496084657,-0.011032474059255844,0.988967874,0.9889675259407441
Australia,1901,-0.026863174,1.0010124429839962,-0.026890371432044168,0.9624010579203278,0.9623738218339677
Australia,1902,-0.023836364999999998,0.9995490515153029,-0.02382561602732256,0.9394609150273527,0.9394446726802046
Australia,1903,-0.046157574,0.999410107648411,-0.046130346000129496,0.89609767832187,0.8961077648814884
Australia,1904,-0.018656692000000002,1.002115699426122,-0.018696163952557736,0.8793794599355038,0.879353987190104
Australia,1905,0.056076214,0.9994161754016401,0.056043475326883904,0.9286917307180516,0.9286360406747897
Australia,1906,0.047044195,0.9998433171399514,0.04703682398097871,0.9723812855928391,0.9723161306624026
Australia,1907,-0.06447241100000001,1.0072261120163317,-0.06493829586384899,0.9096895196993892,0.9091755780962546
Australia,1908,0.01980672,0.9931691476323778,0.01967142321979317,0.9277074853030095,0.9270603556740862
Australia,1909,-0.005892500000000002,1.0030173436068457,-0.00591027969720334,0.9222409689458616,0.9215811696758635
Australia,1910,0.0026974599999999987,0.999022096259854,0.0026948221437771047,0.9247286770699543,0.9240646670191939
Australia,1911,-0.006275933000000001,0.9983216951127519,-0.006265400070974059,0.9189251418494847,0.9182750321888672
Australia,1912,-0.029013479,1.0011858807795746,-0.02904788552709469,0.8922639265438627,0.8916010841714558
Australia,1913,0.013712275999999995,1.0007618616084148,0.013722722856648384,0.9044988957694757,0.9038362787482278
Australia,1914,0.0016746179999999958,1.0102023570482888,0.001691703050755487,0.9060135859013114,0.9053653013383697
Australia,1915,-0.019430604000000004,0.9588093230819016,-0.018630244268312494,0.8884091946950431,0.8884981246223815
Australia,1916,0.0034366880000000002,1.0031748593985286,0.0034475990011966105,0.8914623799135413,0.8915613098693947
Australia,1917,0.015203967999999998,1.0033169209158892,0.015254398359463708,0.9050161454109507,0.9051615412520277
Australia,1918,-0.024491217000000003,1.0001671503959937,-0.02449531071661992,0.8828511986051875,0.8829893280503247
Australia,1919,0.003005213999999999,0.9279870325940993,0.0027887996221702426,0.8855043553871527,0.8854518083547719
Australia,1920,-0.016825082,0.817600042753483,-0.013756187762530857,0.8706056719964067,0.8732713670243711
Australia,1921,0.05435772999999999,1.0559819865407782,0.05740078370924725,0.9179298200512559,0.9233978278824156
Australia,1922,0.023891881000000004,1.170309350791573,0.027960891742299522,0.9398608900782719,0.9492168545829104
Australia,1923,-0.0005395639999999993,1.0389610232819837,-0.0005605859655661195,0.9393537749769777,0.9486847369359525
Australia,1924,-0.005347426999999995,0.9850042388497957,-0.005267238261939842,0.9343306492381138,0.9436877883910451
Australia,1925,0.047831483,1.067191709062091,0.051045362089744355,0.9790210698035255,0.991858673249136
Australia,1926,-0.0002219600000000002,1.0045977173025504,-0.00022298050933247432,0.9788037662868719,0.9916375080969891
Australia,1927,0.016024618999999997,0.9957430297592732,0.015956402673798012,0.9944887237173841,1.0074604754826262
Australia,1928,0.0027696710000000013,0.9980655218927731,0.00276431313208628,0.9972431302952911,1.0102454117050608
Australia,1929,-0.060252426,0.9508872652004936,-0.05729326458083511,0.9371568123831657,0.9523651540406681
Australia,1930,-0.087769191,0.8226355316282646,-0.07220205509886769,0.8549033171201564,0.8836024327143822
Australia,1931,-0.004859905999999997,0.9608357630995003,-0.0046695714901018376,0.8507485673598643,0.8794763879859945
Australia,1932,0.301584825,0.7703702379953208,0.23233197341102718,1.1073214251660897,1.0838068727751828
Australia,1933,0.030378401,1.2084385793877532,0.036710431748511504,1.1409600794556767,1.1235938910067638
Australia,1934,0.046453729,1.1859435359389925,0.055091499627811714,1.1939619297865292,1.1854943634349744
Australia,1935,-0.001364938999999999,0.9766381836091582,-0.0013330515456972999,1.1923322445840483,1.183914038341382
Australia,1936,0.013625170999999998,1.014478819683553,0.013822447394066574,1.2085779753053196,1.2002786278554527
Australia,1937,-0.03552147,0.9945136123269966,-0.03532658544486504,1.165647509012851,1.1578768823508718
